20250730T014845|2|system_cfg|float_id not specified
20250730T015348|2|system_cfg|float_id not specified
20250730T015851|2|system_cfg|float_id not specified
20250730T020354|2|system_cfg|float_id not specified
20250730T020857|2|system_cfg|float_id not specified
20250730T021400|2|system_cfg|float_id not specified
20250730T021701|2|system_cfg|float_id not specified
20250730T021706|5|DEEPDESCENT|DeepDescentPressure reached @ 2001.72 dbar after 224 mins
20250730T021706|5|DEEPDESCENT|awake|count: 46, time: 513, energy: 4.375000
20250730T021706|5|DEEPDESCENT|sleep|count: 45, time: 12956, energy: 0.269917
20250730T021706|5|mission_state|DEEPDESCENT -> ASCENT
20250730T021714|5|BuoyEngine|adjusting from 708 to 1008
20250730T021850|5|CTD|start_profile|CP Started
20250730T021914|5|BuoyEngine|destination 1010 reached after 01:59
20250730T021924|5|CTD|start_profile|current: 22.038574 mA @ 14.295 V
20250730T021930|4|SUNA|sample_once|PTS NOT sent to sensor, 13614 seconds old
20250730T022047|2|system_cfg|float_id not specified
20250730T022549|2|system_cfg|float_id not specified
20250730T023051|2|system_cfg|float_id not specified
20250730T023527|2|system_cfg|float_id not specified
20250730T023544|2|system_cfg|float_id not specified
20250730T023553|4|SUNA|sample_once|PTS NOT sent to sensor, 14597 seconds old
20250730T024106|2|system_cfg|float_id not specified
20250730T024608|2|system_cfg|float_id not specified
20250730T025110|2|system_cfg|float_id not specified
20250730T025612|2|system_cfg|float_id not specified
20250730T025620|2|system_cfg|float_id not specified
20250730T025629|4|SUNA|sample_once|PTS NOT sent to sensor, 15833 seconds old
20250730T030114|2|system_cfg|float_id not specified
20250730T030118|5|ASCENT|slow ascent rate 3: -0.0754 dbar/sec @ 1777.53 dbar
20250730T030120|5|BuoyEngine|adjusting from 1008 to 1111
20250730T030159|5|BuoyEngine|destination 1111 reached after 00:37
20250730T030300|2|system_cfg|float_id not specified
20250730T030802|2|system_cfg|float_id not specified
20250730T031304|2|system_cfg|float_id not specified
20250730T031515|2|system_cfg|float_id not specified
20250730T031528|4|SUNA|sample_once|PTS NOT sent to sensor, 16972 seconds old
20250730T031806|2|system_cfg|float_id not specified
20250730T032308|2|system_cfg|float_id not specified
20250730T032810|2|system_cfg|float_id not specified
20250730T033312|2|system_cfg|float_id not specified
20250730T033658|2|system_cfg|float_id not specified
20250730T033707|4|SUNA|sample_once|PTS NOT sent to sensor, 18271 seconds old
20250730T033814|2|system_cfg|float_id not specified
20250730T033818|5|ASCENT|slow ascent rate 3: -0.0713 dbar/sec @ 1594.52 dbar
20250730T033820|5|BuoyEngine|adjusting from 1104 to 1212
20250730T033900|5|BuoyEngine|destination 1213 reached after 00:38
20250730T034001|2|system_cfg|float_id not specified
20250730T034503|2|system_cfg|float_id not specified
20250730T035005|2|system_cfg|float_id not specified
20250730T035507|2|system_cfg|float_id not specified
20250730T035538|2|system_cfg|float_id not specified
20250730T035547|4|SUNA|sample_once|PTS NOT sent to sensor, 19391 seconds old
20250730T040009|2|system_cfg|float_id not specified
20250730T040511|2|system_cfg|float_id not specified
20250730T041013|2|system_cfg|float_id not specified
20250730T041515|2|system_cfg|float_id not specified
20250730T041707|2|system_cfg|float_id not specified
20250730T041716|4|SUNA|sample_once|PTS NOT sent to sensor, 20680 seconds old
20250730T042017|2|system_cfg|float_id not specified
20250730T042021|5|ASCENT|slow ascent rate 3: -0.0664 dbar/sec @ 1387.38 dbar
20250730T042023|5|BuoyEngine|adjusting from 1209 to 1314
20250730T042101|5|BuoyEngine|destination 1313 reached after 00:36
20250730T042201|2|system_cfg|float_id not specified
20250730T042703|2|system_cfg|float_id not specified
20250730T043205|2|system_cfg|float_id not specified
20250730T043707|2|system_cfg|float_id not specified
20250730T043803|2|system_cfg|float_id not specified
20250730T043812|4|SUNA|sample_once|PTS NOT sent to sensor, 21936 seconds old
20250730T044209|2|system_cfg|float_id not specified
